LIBELLE_CLIENT;CODE_PRODUIT;SUPPORT;CODEISIN;LIBELLE_VALEUR;SENS;QUANTITE;QUANTITE_MNT;LIBDEV;DATE_EXEC;COURS_EXEC;TX_CONV_RGLT;MNT_BRUT_EUR;MNT_NET_EUR;CC;FRAIS_TRANSAC_TTC_EUR;COM_CIC_RL_HT
FCP HUGAU MONETERME;OBE;OBL;DE000CB83CF0;COMMERZBANK 7,75%11-160321 774;A;20.0;2000000.0;EUR;2020-10-13;103.161;1.0;2153672.05;2153988.09;90452.05;316.04;35.0
FCP HUGAU MONETERME;OBE;OBL;XS0619548216;ABN AMRO 6,375%11-270421;A;3000.0;3000000.0;EUR;2020-10-13;103.385;1.0;3191149.32;3191620.0;89599.32;470.68;39.88
FCP HUGAU MONETERME;OBE;OBL;IT0005118838;INTESA SAN. 15-22 FLR;A;1579.0;1579000.0;EUR;2020-10-13;101.11668;1.0;1597855.63;1598567.3;1223.25;711.67;35.0
FCP HUGAU MONETERME;OBE;OBL;XS1935281631;UNICREDIT TV19-140122;A;1000.0;1000000.0;USD;2020-10-13;103.066;1.1792;874130.5;874254.61;97.26;124.11;35.0
FCP HUGAU MONETERME;OBE;OBL;XS0619548216;ABN AMRO 6,375%11-270421;V;3000.0;3000000.0;EUR;2020-10-13;103.385;1.0;3191149.32;3190678.64;89599.32;470.68;39.88
FCP HUGAU MONETERME;OBE;OBL;US45580KAG31;ICBC 2,452%16-201021 MTN;A;3100.0;3100000.0;USD;2020-10-14;101.522;1.1733;2714006.15;2714406.25;31672.56;400.1;35.0
FCP HUGAU MONETERME;OBE;OBL;XS0618847775;UNICREDIT 6,125%11-190421 EMTN;A;500.0;500000.0;EUR;2020-10-13;103.067;1.0;530353.84;530426.39;15018.84;72.55;35.0
FCP HUGAU MONETERME;OBE;OBL;XS0270347304;GOLDM.S.GRP 06/21;A;1000.0;1000000.0;EUR;2020-10-13;104.676;1.0;1047150.41;1047300.48;390.41;150.07;35.0
FCP HUGAU MONETERME;OBE;OBL;XS0324964666;HBOS 5,374%07-300621 SUB.MTN;A;20.0;2000000.0;EUR;2020-10-15;103.625;1.0;2105042.56;2105351.32;32542.56;308.76;35.0
FCP HUGAU MONETERME;OBE;OBL;XS0429325748;BARCLAYS BK 10%09-210521 EMTN;A;1900.0;1900000.0;GBP;2020-10-15;105.1;0.9048;2293880.13;2294217.21;86873.05;337.08;35.0
FCP HUGAU MONETERME;OBF;TCN;FR0126382821;BELLON NCP09112020;A;20000000.0;20000000.0;EUR;2020-10-15;0.99999333;1.0;19999866.6;19999891.6;;25.0;25.0
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);V;24.0;;;2020-10-16;189685.74;1.0;4552457.76;4552442.76;;;15.0
FCP HUGAU MONETERME;OBE;OBL;XS0429325748;BARCLAYS BK 10%09-210521 EMTN;A;1650.0;1650000.0;GBP;2020-10-15;105.1;0.9048;1992053.79;1992345.59;75442.39;291.8;35.0
FCP HUGAU MONETERME;OBE;OBL;XS0525912449;BARCLAYS 6%10-140121 SUB.S.206;V;5000.0;5000000.0;EUR;2020-10-15;101.4;1.0;5298688.52;5297905.72;228688.52;782.8;60.0
FCP HUGAU MONETERME;OBE;OBL;XS1935281631;UNICREDIT TV19-140122;A;5250.0;5250000.0;USD;2020-10-19;103.0;1.1765;4599842.67;4600521.14;3582.58;678.47;57.49
FCP HUGAU MONETERME;OBE;OBL;FR0011731876;ACCOR 2,625%14-050221;A;7.0;700000.0;EUR;2020-10-19;100.64;1.0;717483.07;717583.69;13003.07;100.62;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;360.0;1800000.0;CHF;2020-10-20;100.64;1.0724;1689220.44;1689973.59;;753.15;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;560.0;2800000.0;CHF;2020-10-20;100.64;1.0724;2627676.24;2628851.69;;1175.45;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;480.0;2400000.0;CHF;2020-10-20;100.64;1.0724;2252293.92;2253300.45;;1006.53;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;400.0;2000000.0;CHF;2020-10-20;100.63988;1.0724;1876909.36;1877746.96;;837.6;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;200.0;1000000.0;CHF;2020-10-20;100.64;1.0724;938455.8;938871.1;;415.3;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;4.0;20000.0;CHF;2020-10-23;100.64;1.0715;18786.5;18830.83;1.62;44.33;35.0
FCP HUGAU MONETERME;OBE;OBL;XS1935281631;UNICREDIT TV19-140122;A;3550.0;3550000.0;USD;2020-10-23;103.0;1.1829;3095606.55;3096063.14;4474.59;456.59;38.69
FCP HUGAU MONETERME;OBE;OBL;FR0013331188;ILIAD 0,625%18-251121;A;90.0;9000000.0;EUR;2020-10-23;100.3;1.0;9078793.03;9080142.84;51793.03;1349.81;60.0
FCP HUGAU MONETERME;OPF;FCP1;FR0013368065;CM-CIC MONEPLUS IC2 FCP 3DEC;A;32.0;;;2020-10-23;106852.19;1.0;3419270.08;3419285.08;;;15.0
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);A;35.0;;;2020-10-23;189670.29;1.0;6638460.15;6638475.15;;;15.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;542.0;2710000.0;CHF;2020-10-22;100.63;1.0739;2539585.8;2540721.55;175.24;1135.75;35.0
FCP HUGAU MONETERME;OBF;TCN;FR0126537903;FAUREC NCP28102021;A;10000000.0;10000000.0;EUR;2020-10-27;0.99596082;1.0;9959608.2;9959633.2;;25.0;25.0
FCP HUGAU MONETERME;OBF;TCN;FR0126538356;FINANC NCP PRE-CPTE   08122020;A;6000000.0;6000000.0;EUR;2020-10-27;0.99981781;1.0;5998906.86;5998931.86;;25.0;25.0
FCP HUGAU MONETERME;OBE;OBL;FR0013331188;ILIAD 0,625%18-251121;A;71.0;7100000.0;EUR;2020-10-23;100.12;1.0;7149378.95;7149438.95;40858.95;60.0;60.0
FCP HUGAU MONETERME;OBF;OBL;FR0012872174;BOLLORE 2,875%15-290721;A;34.0;3400000.0;EUR;2020-10-27;101.245;1.0;3466968.36;3467011.69;24638.36;43.33;43.33
FCP HUGAU MONETERME;OBE;OBL;CH0346828400;GAZ CAPITAL 2,75%16-301121;A;1000.0;5000000.0;CHF;2020-10-27;102.5;1.0736;4890703.91;4891425.51;117045.19;721.6;60.0
FCP HUGAU MONETERME;OBE;OBL;CH0346828400;GAZ CAPITAL 2,75%16-301121;A;500.0;2500000.0;CHF;2020-10-27;102.5;1.0736;2445351.96;2445711.75;58522.6;359.79;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0346828400;GAZ CAPITAL 2,75%16-301121;A;819.0;4095000.0;CHF;2020-10-27;102.56;1.0736;4007775.07;4008366.2;95860.01;591.13;50.09
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);V;25.0;;;2020-10-29;189657.23;1.0;4741430.75;4741415.75;;;15.0
FCP HUGAU MONETERME;OBE;OBL;FR0013482809;LVMH TV20-110222;V;30.0;3000000.0;EUR;2020-10-28;100.33;1.0;3009900.0;3009456.05;;443.95;37.62
FCP HUGAU MONETERME;OBE;OBL;FR0013241130;BPCE TV17-090322 EMTN;V;44.0;4400000.0;EUR;2020-10-28;101.208;1.0;4456661.37;4456004.03;3509.37;657.34;55.7
FCP HUGAU MONETERME;OBE;OBL;XS0270347304;GOLDM.S.GRP 06/21;A;2200.0;2200000.0;EUR;2020-10-30;104.337;1.0;2301712.63;2302050.88;6298.63;338.25;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0346828400;GAZ CAPITAL 2,75%16-301121;A;281.0;1405000.0;CHF;2020-11-04;102.45;1.0679;1381668.85;1382273.46;33768.77;604.61;35.0
FCP HUGAU MONETERME;OBE;OBL;FR0013331188;ILIAD 0,625%18-251121;A;17.0;1700000.0;EUR;2020-11-04;100.287;1.0;1714952.43;1715202.66;10073.43;250.23;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0346828400;GAZ CAPITAL 2,75%16-301121;A;400.0;2000000.0;CHF;2020-11-04;102.49947;1.0679;1967714.89;1968578.93;48069.42;864.04;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0346828400;GAZ CAPITAL 2,75%16-301121;A;400.0;2000000.0;CHF;2020-11-04;102.475;1.0679;1967256.61;1967544.69;48069.42;288.08;35.0
FCP HUGAU MONETERME;OBF;TCN;FR0126524836;BOLLOR NCP22012021;A;9500000.0;9500000.0;EUR;2020-11-05;0.99980503;1.0;9498147.79;9498172.79;;25.0;25.0
FCP HUGAU MONETERME;OBE;OBL;XS0122028904;AXA 7 1/8%00-20;A;5000.0;5000000.0;GBP;2020-11-04;100.66;0.8991;5951124.74;5951184.74;353304.69;60.0;60.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;224.0;1120000.0;CHF;2020-11-06;100.73;1.0694;1055288.95;1055440.24;327.29;151.29;35.0
FCP HUGAU MONETERME;OBE;OBL;XS0324964666;HBOS 5,374%07-300621 SUB.MTN;A;5.0;500000.0;EUR;2020-11-06;103.39;1.0;526653.06;526725.06;9703.06;72.0;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;540.0;2700000.0;CHF;2020-11-06;100.73;1.0694;2544000.14;2544374.74;788.99;374.6;35.0
FCP HUGAU MONETERME;OBF;TCN;FR0126414517;ITMENT NCP21122020;A;15000000.0;15000000.0;EUR;2020-11-06;0.99985002;1.0;14997750.3;14997775.3;;25.0;25.0
FCP HUGAU MONETERME;OBE;OBL;CH0253514753;BAT INTL FIN 0,625%14-080921;A;700.0;3500000.0;CHF;2020-11-06;100.727;1.0717;3293097.28;3293583.0;3515.31;485.72;41.16
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);A;38.5;;;2020-11-10;189632.98;1.0;7300869.73;7300884.73;;;15.0
FCP HUGAU MONETERME;OBE;OBL;XS1853394598;VOLKSW FIN SERV 1,875%18-0921;A;66.0;6600000.0;GBP;2020-11-10;101.0;0.9025;7410943.72;7412043.35;24794.14;1099.63;60.0
FCP HUGAU MONETERME;OBF;TCN;FR0126527409;BELLON NCP PRE-CPTE   10112021;A;10000000.0;10000000.0;EUR;2020-11-10;0.99878813;1.0;9987881.3;9987906.3;;25.0;25.0
FCP HUGAU MONETERME;OBE;OBL;IT0005118838;INTESA SAN. 15-22 FLR;A;321.0;321000.0;EUR;2020-11-09;101.54502;1.0;326655.82;326795.61;696.31;139.79;35.0
FCP HUGAU MONETERME;OBF;TCN;FR0126566068;FINANC NCP12022021;A;10000000.0;10000000.0;EUR;2020-11-10;0.99956574;1.0;9995657.4;9995682.4;;25.0;25.0
FCP HUGAU MONETERME;OBF;OBL;FR0010941690;ORANO3.50%MAR21 EMTN;A;11.0;550000.0;EUR;2020-11-13;101.1;1.0;568707.53;568785.83;12657.53;78.3;35.0
FCP HUGAU MONETERME;OBF;TCN;FR0126581570;FAUREC NCP PRE-CPTE   15112021;A;7000000.0;7000000.0;EUR;2020-11-13;0.99597184;1.0;6971802.88;6971827.88;;25.0;25.0
FCP HUGAU MONETERME;OBE;OBL;XS1497682036;FCA BANK IR 1,625%16-290921;A;1990.0;1990000.0;GBP;2020-11-16;100.82;0.896;2244138.16;2244173.16;4943.96;35.0;35.0
FCP HUGAU MONETERME;OBE;OBL;XS1328798779;ALLIED IRISH TV15-PERP.EMTN;A;6364.0;6364000.0;EUR;2020-11-16;100.29;1.0;6597892.65;6597952.65;215437.05;60.0;60.0
FCP HUGAU MONETERME;OBE;OBL;XS1497682036;FCA BANK IR 1,625%16-290921;A;4102.0;4102000.0;GBP;2020-11-16;100.82;0.896;4625856.65;4626538.95;10191.03;682.3;57.82
FCP HUGAU MONETERME;OBE;OBL;IT0005118838;INTESA SAN. 15-22 FLR;A;684.0;684000.0;EUR;2020-11-16;101.56401;1.0;696428.9;696734.76;1731.07;305.86;35.0
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);V;60.0;;;2020-11-17;189620.04;1.0;11377202.4;11377187.4;;;15.0
FCP HUGAU MONETERME;OBF;TCN;FR0126582396;SOFIPR NCP PRE-CPTE   18022021;A;15000000.0;15000000.0;EUR;2020-11-18;0.99997444;1.0;14999616.6;14999641.6;;25.0;25.0
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);A;50.0;;;2020-11-18;189617.84;1.0;9480892.0;9480907.0;;;15.0
FCP HUGAU MONETERME;OBE;OBL;XS1325125158;ALLIED IRISH BANKS TV15-1125;A;10000.0;10000000.0;EUR;2020-11-18;100.075;1.0;10412110.66;10412170.66;404610.66;60.0;60.0
FCP HUGAU MONETERME;OBE;OBL;US251526BX61;DT.BANK NY NTS 18/21 DL;A;9800.0;9800000.0;USD;2020-11-18;102.74;1.1872;8515978.77;8517244.16;35082.55;1265.39;60.0
FCP HUGAU MONETERME;OBE;OBL;XS1325125158;ALLIED IRISH BANKS TV15-1125;A;10000.0;10000000.0;EUR;2020-11-18;100.075;1.0;10412110.66;10412170.66;404610.66;60.0;60.0
FCP HUGAU MONETERME;OBF;TCN;FR0126582727;CALEDO NCP22112021;A;10000000.0;10000000.0;EUR;2020-11-20;0.99446964;1.0;9944696.4;9944721.4;;25.0;25.0
FCP HUGAU MONETERME;OBF;TCN;FR0126582727;CALEDO NCP PRE-CPTE   22112021;A;10000000.0;10000000.0;EUR;2020-11-20;0.99446964;1.0;9944696.4;9944721.4;;25.0;25.0
FCP HUGAU MONETERME;OBE;OBL;USN84413CJ59;SYNGENTA FIN 3,933%18-240421;A;4500.0;4500000.0;USD;2020-11-23;101.12;1.1905;3835061.21;3835626.87;12801.65;565.66;47.93
FCP HUGAU MONETERME;OBE;OBL;CH0253514753;BAT INTL FIN 0,625%14-080921;A;900.0;4500000.0;CHF;2020-11-24;100.695;1.0837;4186923.27;4187540.82;5623.1;617.55;52.33
FCP HUGAU MONETERME;OBE;OBL;US251526BX61;DT.BANK NY NTS 18/21 DL;A;7200.0;7200000.0;USD;2020-11-24;102.72;1.1868;6262546.34;6263473.71;30797.1;927.37;60.0
FCP HUGAU MONETERME;OBE;OBL;IT0005118838;INTESA SAN. 15-22 FLR;A;558.0;558000.0;EUR;2020-11-23;101.57749;1.0;568416.29;568664.6;1613.9;248.31;35.0
FCP HUGAU MONETERME;OBE;OBL;DE000CB83CF0;COMMERZBANK 7,75%11-160321 774;A;34.0;3400000.0;EUR;2020-11-25;102.33;1.0;3664030.96;3664076.76;184810.96;45.8;45.8
FCP HUGAU MONETERME;OBE;OBL;IT0005118838;INTESA SAN. 15-22 FLR;A;288.0;288000.0;EUR;2020-11-24;101.64747;1.0;293592.58;293717.43;847.87;124.85;35.0
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);V;15.0;;;2020-11-26;189602.66;1.0;2844039.9;2844024.9;;;15.0
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);V;20.0;;;2020-11-27;189600.3;1.0;3792006.0;3791991.0;;;15.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;400.0;2000000.0;CHF;2020-12-01;100.67;1.0845;1857836.43;1857871.43;1312.69;35.0;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0434678410;SULZER 0,625%18-221021;A;300.0;1500000.0;CHF;2020-12-01;100.67;1.0845;1393377.33;1393579.33;984.52;202.0;35.0
FCP HUGAU MONETERME;OBE;OBL;CH0346828400;GAZ CAPITAL 2,75%16-301121;A;600.0;3000000.0;CHF;2020-12-01;102.422;1.0845;2833884.28;2834302.27;633.93;417.99;35.42
FCP HUGAU MONETERME;OBE;OBL;US251526BP38;DEUTSCHE BANK 3,15%0121;A;500.0;500000.0;USD;2020-11-30;100.33;1.1987;423239.76;423296.24;4744.72;56.48;35.0
FCP HUGAU MONETERME;OBE;OBL;USU07265AB47;BAYER US FIN II TV18-250621;V;1200.0;1200000.0;USD;2020-11-30;100.229;1.1987;1004993.74;1004850.0;1616.75;143.74;35.0
FCP HUGAU MONETERME;OBF;TCN;FR0126526724;NEXITY BMT02122022;A;10000000.0;10000000.0;EUR;2020-12-01;1.0;1.0;10000000.0;10000025.0;;25.0;25.0
FCP HUGAU MONETERME;OBE;OBL;US345397ZH93;FORD MOTOR CRED 3,813%18-1021;A;3500.0;3500000.0;USD;2020-12-08;101.35;1.211;2946945.57;2947380.24;17754.81;434.67;36.83
FCP HUGAU MONETERME;OBE;OBL;XS1594368539;BBVA 17/22 FLR MTN;V;10.0;1000000.0;EUR;2020-12-08;100.584;1.0;1005994.06;1005850.17;154.06;143.89;35.0
FCP HUGAU MONETERME;OBE;OBL;US345397ZH93;FORD MOTOR CRED 3,813%18-1021;A;3490.0;3490000.0;USD;2020-12-08;101.35;1.211;2938525.72;2938959.15;17704.09;433.43;36.73
FCP HUGAU MONETERME;OBE;OBL;XS0907289978;TELEF.EM.3,961%13-260321 MTN;V;16.0;1600000.0;EUR;2020-12-08;101.31;1.0;1665930.92;1665688.03;44970.92;242.89;35.0
FCP HUGAU MONETERME;OBE;OBL;FR0010327007;COFIROUTE 5%06-240521;V;10.0;500000.0;EUR;2020-12-08;102.464;1.0;526018.63;525946.73;13698.63;71.9;35.0
FCP HUGAU MONETERME;OBE;OBL;XS0906792105;THALES 13-2,25%190321 EMTN;V;3.0;300000.0;EUR;2020-12-08;100.732;1.0;307115.18;307076.12;4919.18;39.06;35.0
FCP HUGAU MONETERME;OBE;OBL;XS1048568452;FIAT CHRYSLER 4,75%14-220321;A;1660.0;1660000.0;EUR;2020-12-10;101.24;1.0;1738263.31;1738517.05;57679.31;253.74;35.0
FCP HUGAU MONETERME;OBE;OBL;XS1048568452;FIAT CHRYSLER 4,75%14-220321;A;2370.0;2370000.0;EUR;2020-12-10;101.23;1.0;2481500.38;2481865.6;82349.38;365.22;35.0
FCP HUGAU MONETERME;OBE;OBL;XS1048568452;FIAT CHRYSLER 4,75%14-220321;A;2370.0;2370000.0;EUR;2020-12-10;101.23;1.0;2481500.38;2481865.6;82349.38;365.22;35.0
FCP HUGAU MONETERME;OBE;OBL;IT0005118838;INTESA SAN. 15-22 FLR;A;534.0;534000.0;EUR;2020-12-09;101.28139;1.0;542828.41;543065.09;1985.79;236.68;35.0
FCP HUGAU MONETERME;OBE;OBL;IT0005118838;INTESA SAN. 15-22 FLR;A;2000.0;2000000.0;EUR;2020-12-10;101.43733;1.0;2036493.8;2037400.9;7747.2;907.1;35.0
FCP HUGAU MONETERME;OBE;OBL;DE000CB83CF0;COMMERZBANK 7,75%11-160321 774;A;30.0;3000000.0;EUR;2020-12-11;101.88;1.0;3230934.25;3231410.81;174534.25;476.56;40.38
FCP HUGAU MONETERME;OBE;OBL;XS1935310166;UNICREDIT 6,572%19-140122;A;5000.0;5000000.0;USD;2020-12-10;105.65;1.2092;4481819.94;4482481.0;113229.13;661.06;56.02
FCP HUGAU MONETERME;OBE;OBL;BE0002442177;UCB 4,125%13-040121;A;9121.0;9121000.0;EUR;2020-12-14;100.207;1.0;9496590.07;9496650.07;356709.6;60.0;60.0
FCP HUGAU MONETERME;OBE;OBL;US571903AR49;MARRIOTT INTL 2,3%16-150122 Q;A;1000.0;1000000.0;USD;2020-12-11;101.3955;1.2122;844364.24;844483.89;7905.73;119.65;35.0
FCP HUGAU MONETERME;OBE;OBL;XS1382378690;BP CAPITAL MARKETS 3,161%16-21;V;1000.0;1000000.0;USD;2020-12-14;100.702;1.2154;847983.95;847863.76;19433.68;120.19;35.0
FCP HUGAU MONETERME;OBE;OBL;XS1382378690;BP CAPITAL MARKETS 3,161%16-21;V;1000.0;1000000.0;USD;2020-12-14;100.702;1.2154;847983.95;847948.95;19433.68;35.0;35.0
FCP HUGAU MONETERME;OBE;OBL;IT0005118838;INTESA SAN. 15-22 FLR;A;510.0;510000.0;EUR;2020-12-14;101.44553;1.0;519400.42;519626.53;2028.22;226.11;35.0
FCP HUGAU MONETERME;OBE;OBL;US571903AR49;MARRIOTT INTL 2,3%16-150122 Q;A;1000.0;1000000.0;USD;2020-12-15;101.4429;1.2163;842012.75;842132.05;7984.14;119.3;35.0
FCP HUGAU MONETERME;OBE;OBL;XS1935310166;UNICREDIT 6,572%19-140122;A;3000.0;3000000.0;USD;2020-12-15;105.7;1.2163;2675978.79;2676373.18;68891.72;394.39;35.0
FCP HUGAU MONETERME;OBE;OBL;US571903AR49;MARRIOTT INTL 2,3%16-150122 Q;A;400.0;400000.0;USD;2020-12-14;101.458;1.2154;337083.17;337118.17;3175.0;35.0;35.0
FCP HUGAU MONETERME;OBE;OBL;IT0005161689;MEDIOBANCA TV16-040322 76;A;1000.0;2000000.0;USD;2020-12-15;99.6;1.2163;1638187.6;1638426.32;433.76;238.72;35.0
FCP HUGAU MONETERME;OBE;OBL;US571903AR49;MARRIOTT INTL 2,3%16-150122 Q;A;1000.0;1000000.0;USD;2020-12-14;101.4568;1.2154;842698.06;842733.06;7937.49;35.0;35.0
FCP HUGAU MONETERME;OBE;OBL;XS1729872652;FORD MOTOR CR.TV17-011221 EMTN;A;3000.0;3000000.0;EUR;2020-12-16;99.15;1.0;2974500.0;2974938.74;;438.74;37.18
FCP HUGAU MONETERME;OBE;OBL;CH0346828400;GAZ CAPITAL 2,75%16-301121;A;1100.0;5500000.0;CHF;2020-12-16;102.34;1.0772;5232326.87;5233099.72;7020.52;772.85;60.0
FCP HUGAU MONETERME;OBF;TCN;FR0126590969;FINANC NCP18032021;A;10000000.0;10000000.0;EUR;2020-12-16;0.99970009;1.0;9997000.9;9997025.9;;25.0;25.0
FCP HUGAU MONETERME;OBF;TCN;FR0126590688;ITMENT NCP17062021;A;10000000.0;10000000.0;EUR;2020-12-16;0.99914129;1.0;9991412.9;9991437.9;;25.0;25.0
FCP HUGAU MONETERME;OBE;OBL;IT0005118838;INTESA SAN. 15-22 FLR;A;823.0;823000.0;EUR;2020-12-16;101.46535;1.0;838417.83;838787.11;3358.0;369.28;35.0
FCP HUGAU MONETERME;OBF;TCN;FR0126583998;SOFIPR NCP28122020;A;20000000.0;20000000.0;EUR;2020-12-17;1.00002361;1.0;20000472.2;20000497.2;;25.0;25.0
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);A;50.0;;;2020-12-18;189552.14;1.0;9477607.0;9477622.0;;;15.0
FCP HUGAU MONETERME;OPF;FCP1;FR0013368065;CM-CIC MONEPLUS IC2 FCP 3DEC;A;50.0;;;2020-12-18;106788.08;1.0;5339404.0;5339419.0;;;15.0
FCP HUGAU MONETERME;OBE;OBL;IT0005118838;INTESA SAN. 15-22 FLR;A;800.0;800000.0;EUR;2020-12-22;101.4239;1.0;814903.28;815261.92;3512.08;358.64;35.0
FCP HUGAU MONETERME;OBE;OBL;XS2099993235;SANTANDER CONSUM FI TV20-0721;V;50.0;5000000.0;EUR;2020-12-22;100.185;1.0;5010203.06;5009463.54;953.06;739.52;60.0
FCP HUGAU MONETERME;OPF;FCP1;FR0013368065;CM-CIC MONEPLUS IC2 FCP 3DEC;V;10.0;;;2020-12-23;106781.15;1.0;1067811.5;1067796.5;;;15.0
FCP HUGAU MONETERME;OBF;OBL;FR0013233426;BOLLORE 2%17-250122;A;33.0;3300000.0;EUR;2020-12-22;101.35;1.0;3404779.52;3405281.71;60229.52;502.19;42.55
FCP HUGAU MONETERME;OBE;OBL;DE000DL19T18;DEUTSCHE BANK 0,375%18-180121;V;101.0;10100000.0;EUR;2020-12-22;100.041;1.0;10139428.91;10139368.91;35287.91;60.0;60.0
FCP HUGAU MONETERME;OBE;OBL;XS1757442071;LEASEPLAN TV18-250121;V;4000.0;4000000.0;EUR;2020-12-22;100.026;1.0;4001040.0;4000449.86;;590.14;50.01
FCP HUGAU MONETERME;OBE;OBL;XS1051003538;GLENCORE FIN.EU 14/21 MTN;V;2000.0;2000000.0;EUR;2020-12-22;100.071;1.0;2041652.88;2041353.64;40232.88;299.24;35.0
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);V;10.0;;;2020-12-23;189539.8;1.0;1895398.0;1895383.0;;;15.0
FCP HUGAU MONETERME;OPF;FCP1;FR0013368065;CM-CIC MONEPLUS IC2 FCP 3DEC;V;5.0;;;2020-12-28;106776.37;1.0;533881.85;533866.85;;;15.0
FCP HUGAU MONETERME;OPF;FCP1;FR0013368065;CM-CIC MONEPLUS IC2 FCP 3DEC;V;300.0;;;2020-12-31;106771.98;1.0;32031594.0;32031579.0;;;15.0
FCP HUGAU MONETERME;OBE;OBL;DE000DL19UQ0;DEUTSCHE BANK 1,625%19-120221;V;120.0;12000000.0;EUR;2020-12-31;100.185;1.0;12196954.1;12195136.57;174754.1;1817.53;60.0
FCP HUGAU MONETERME;OBE;OBL;FR0013250685;RCI BANQUE TV17-120421;V;5300.0;5300000.0;EUR;2020-12-31;100.086;1.0;5306360.0;5305576.05;1802.0;783.95;60.0
FCP HUGAU MONETERME;OBE;OBL;FR0013250685;RCI BANQUE TV17-120421;A;5300.0;5300000.0;EUR;2020-12-31;100.086;1.0;5306360.0;5307143.95;1802.0;783.95;60.0
FCP HUGAU MONETERME;OPF;FCP1;FR0000009987;UNION + (IC);V;158.0;;;2020-12-31;189524.25;1.0;29944831.5;29944816.5;;;15.0
